length	ct_index	w_count	hard0	hard30	hard50	all_count
128	8	114.8600	5	5	3	3784
128	9	170.6178	12	10	7	3784
128	10	99.9741	3	3	3	3784
129	1	405.5231	44	24	15	4092
129	2	203.4772	35	23	19	4092
129	3	1340.6563	1888	1473	838	4092
129	4	74.7004	6	6	5	4092
129	5	211.4016	10	9	7	4092
129	6	422.7053	21	19	12	4092
129	7	1022.8180	2064	1416	172	4092
129	8	126.4881	12	11	7	4092
129	9	174.1878	3	2	1	4092
129	10	110.0413	9	9	8	4092
130	1	468.3620	39	17	6	4747
130	2	240.4019	53	24	18	4747
130	3	1544.1895	2167	1742	974	4747
130	4	84.0622	2	2	1	4747
130	5	241.1910	12	12	8	4747
130	6	498.1864	41	38	24	4747
130	7	1184.9307	2405	1599	195	4747
130	8	143.4383	7	7	6	4747
130	9	214.3622	14	13	12	4747
130	10	127.8758	7	7	3	4747
131	1	568.0324	40	20	12	5750
131	2	282.4905	53	28	19	5750
131	3	1862.4325	2610	2090	1135	5750
131	4	101.6485	4	4	3	5750
131	5	295.8723	20	20	15	5750
131	6	603.6558	33	25	16	5750
131	7	1463.8388	2970	2020	244	5750
131	8	171.3768	6	4	4	5750
131	9	251.1601	10	7	6	5750
131	10	149.4922	4	4	3	5750
132	1	712.2324	65	43	22	7205
132	2	354.0422	58	39	26	7205
132	3	2336.2604	3195	2560	1459	7205
132	4	124.3966	2	2	1	7205
132	5	364.7423	22	20	10	7205
132	6	754.2832	62	49	28	7205
132	7	1836.6548	3760	2582	325	7205
132	8	217.4081	12	12	9	7205
132	9	315.2571	18	17	14	7205
132	10	189.7235	11	11	9	7205
133	1	939.7632	105	64	37	9321
133	2	473.9030	94	50	39	9321
133	3	2988.9845	4204	3321	1828	9321
133	4	165.8548	6	6	5	9321
133	5	476.9153	23	22	13	9321
133	6	969.1039	61	49	35	9321
133	7	2374.3813	4798	3250	421	9321
133	8	278.1314	9	9	8	9321
133	9	408.8589	15	11	8	9321
133	10	245.1043	6	4	3	9321
134	1	1090.2840	86	42	21	10918
134	2	550.6735	98	50	34	10918
134	3	3495.6156	4877	3822	2129	10918
134	4	192.4570	5	5	5	10918
134	5	563.4638	32	29	22	10918
134	6	1130.5156	59	51	27	10918
134	7	2783.8193	5707	3863	433	10918
134	8	334.9219	19	19	17	10918
134	9	485.7529	26	23	16	10918
134	10	290.4957	9	9	7	10918
135	1	1143.4028	94	44	26	11456
135	2	572.3676	105	51	41	11456
135	3	3645.7703	5112	4045	2154	11456
135	4	201.7282	6	4	2	11456
135	5	583.1717	26	23	20	11456
135	6	1196.7702	75	57	37	11456
135	7	2962.7553	5996	4137	547	11456
135	8	346.1940	15	14	12	11456
135	9	502.0017	18	16	12	11456
135	10	301.8375	9	9	9	11456
136	1	1031.8638	89	57	38	10341
136	2	516.1730	94	57	41	10341
136	3	3314.3902	4590	3605	1986	10341
136	4	188.2061	11	11	8	10341
136	5	521.7023	20	19	12	10341
136	6	1085.7183	84	68	41	10341
136	7	2647.1426	5405	3613	460	10341
136	8	308.9354	11	10	10	10341
136	9	454.5736	25	21	13	10341
136	10	272.2932	12	11	9	10341
137	1	948.4365	88	44	26	9484
137	2	463.2654	75	47	33	9484
137	3	3064.9627	4326	3375	1876	9484
137	4	167.0429	2	2	2	9484
137	5	482.8241	25	23	17	9484
137	6	984.8677	73	55	26	9484
137	7	2419.5382	4854	3376	457	9484
137	8	291.7564	15	14	14	9484
137	9	413.9086	21	17	10	9484
137	10	247.3971	5	5	4	9484
138	1	1022.8762	114	59	30	10156
138	2	498.2642	86	43	28	10156
138	3	3202.4541	4442	3509	1891	10156
138	4	181.0931	9	9	7	10156
138	5	511.2950	25	19	13	10156
138	6	1069.4261	64	48	32	10156
138	7	2648.8188	5369	3769	525	10156
138	8	306.7494	15	15	14	10156
138	9	450.6975	24	22	14	10156
138	10	264.3247	8	7	4	10156
139	1	1189.0672	96	50	29	12018
139	2	575.2088	87	44	29	12018
139	3	3843.1803	5355	4280	2329	12018
139	4	212.3624	9	8	7	12018
139	5	613.9445	30	28	20	12018
139	6	1254.2172	79	61	41	12018
139	7	3125.4382	6298	4431	609	12018
139	8	363.7826	23	22	21	12018
139	9	525.0839	31	24	12	12018
139	10	315.7129	10	10	10	12018
140	1	1430.3951	113	53	27	14497
140	2	697.6852	102	58	33	14497
140	3	4635.8097	6315	5014	2799	14497
140	4	256.4639	9	9	7	14497
140	5	741.6939	36	29	22	14497
140	6	1515.5739	89	70	43	14497
140	7	3766.9355	7768	5282	740	14497
140	8	441.7069	23	22	19	14497
140	9	629.1660	31	26	16	14497
140	10	381.5690	11	11	11	14497
141	1	1750.5120	181	96	51	17427
141	2	839.6154	135	72	52	17427
141	3	5490.1369	7572	6010	3232	17427
141	4	307.9310	6	6	4	17427
141	5	907.7327	61	57	45	17427
141	6	1826.4999	94	67	45	17427
141	7	4557.1823	9301	6492	888	17427
141	8	526.8346	25	24	19	17427
141	9	760.2289	34	32	28	17427
141	10	460.3242	18	17	10	17427
142	1	1987.8990	202	112	63	19672
142	2	955.2467	167	94	60	19672
142	3	6156.8889	8477	6665	3614	19672
142	4	350.6024	16	16	13	19672
142	5	1006.9991	41	36	27	19672
142	6	2069.0847	120	94	58	19672
142	7	5160.9750	10557	7468	979	19672
142	8	593.7676	23	20	16	19672
142	9	866.1442	44	41	27	19672
142	10	524.3917	25	23	17	19672
143	1	2067.2137	217	113	53	20645
143	2	978.7439	158	82	54	20645
143	3	6553.1062	8928	7047	3923	20645
143	4	363.4412	8	8	8	20645
143	5	1056.3198	48	46	37	20645
143	6	2150.3895	122	95	67	20645
143	7	5397.9164	11062	7689	1052	20645
143	8	619.1160	26	25	23	20645
143	9	915.3520	53	47	31	20645
143	10	543.4020	23	22	19	20645
144	1	2055.7278	177	103	56	20355
144	2	976.1179	164	89	58	20355
144	3	6399.6375	8817	6987	3820	20355
144	4	359.0340	8	7	5	20355
144	5	1035.7426	42	37	27	20355
144	6	2129.2822	128	103	55	20355
144	7	5344.2836	10927	7725	1046	20355
144	8	615.9436	31	29	25	20355
144	9	901.5125	43	38	21	20355
144	10	537.7150	18	16	10	20355
145	1	2119.5423	195	98	58	21113
145	2	989.2231	146	74	48	21113
145	3	6653.9567	9156	7237	3998	21113
145	4	374.6365	15	14	9	21113
145	5	1086.5378	54	47	33	21113
145	6	2209.3850	133	106	59	21113
145	7	5546.9163	11311	8062	1078	21113
145	8	632.0486	26	26	19	21113
145	9	936.2158	52	45	29	21113
145	10	564.5379	25	25	19	21113
146	1	2152.4139	216	118	70	21433
146	2	998.9751	176	89	55	21433
146	3	6776.6201	9250	7413	4108	21433
146	4	379.5164	12	12	9	21433
146	5	1108.0207	71	66	45	21433
146	6	2239.3104	134	106	63	21433
146	7	5628.9539	11489	8078	1118	21433
146	8	641.2661	24	21	15	21433
146	9	947.8373	42	37	24	21433
146	10	560.0842	19	18	12	21433
147	1	2189.4554	218	112	62	21701
147	2	1011.1979	149	78	52	21701
147	3	6858.8876	9467	7492	4108	21701
147	4	384.5511	17	16	15	21701
147	5	1118.4402	64	63	46	21701
147	6	2267.5695	138	116	76	21701
147	7	5698.4800	11551	8160	1131	21701
147	8	648.0764	23	23	18	21701
147	9	955.1811	51	43	28	21701
147	10	569.1592	23	22	18	21701
148	1	2233.6899	199	95	43	22446
148	2	1049.3540	182	90	57	22446
148	3	7106.9851	9739	7739	4300	22446
148	4	396.5164	13	13	7	22446
148	5	1155.2294	66	63	48	22446
148	6	2344.9273	158	127	69	22446
148	7	5926.3947	12000	8592	1202	22446
148	8	670.4024	30	27	19	22446
148	9	983.1178	43	37	25	22446
148	10	579.3820	16	16	12	22446
149	1	2326.5261	224	118	66	23187
149	2	1090.8122	184	100	70	23187
149	3	7342.2056	9986	7945	4416	23187
149	4	407.7203	10	10	8	23187
149	5	1185.0564	58	55	37	23187
149	6	2404.4507	140	104	66	23187
149	7	6134.2690	12492	8844	1257	23187
149	8	690.8747	29	28	26	23187
149	9	1003.4278	43	36	19	23187
149	10	601.6575	21	20	15	23187
150	1	2631.3186	257	130	63	26133
150	2	1215.7440	196	103	67	26133
150	3	8185.3691	11080	8886	4916	26133
150	4	456.8198	12	12	8	26133
150	5	1350.2637	83	76	55	26133
150	6	2738.4324	165	141	87	26133
150	7	6949.4379	14249	10155	1422	26133
150	8	777.3827	28	27	22	26133
150	9	1144.8091	47	40	21	26133
150	10	683.4233	16	15	14	26133
151	1	2779.0454	251	120	62	27773
151	2	1272.7080	190	104	74	27773
151	3	8643.2287	11679	9427	5190	27773
151	4	483.3641	6	6	5	27773
151	5	1439.9586	84	77	55	27773
151	6	2913.0147	175	136	82	27773
151	7	7470.2873	15280	11057	1634	27773
151	8	827.2295	31	30	25	27773
151	9	1223.8208	64	56	38	27773
151	10	720.3420	13	12	9	27773
152	1	2866.7499	271	140	72	28376
152	2	1292.4447	184	97	51	28376
152	3	8878.1365	11980	9609	5299	28376
152	4	499.4613	11	11	7	28376
152	5	1464.6177	78	71	51	28376
152	6	2964.3015	173	138	99	28376
152	7	7576.6759	15564	11035	1535	28376
152	8	850.6095	39	37	30	28376
152	9	1245.7261	57	51	38	28376
152	10	737.2774	19	19	14	28376
153	1	2983.5252	276	129	73	29675
153	2	1368.6843	206	107	76	29675
153	3	9273.0203	12504	10045	5533	29675
153	4	528.1045	22	22	20	29675
153	5	1526.5266	86	79	48	29675
153	6	3099.9704	163	126	77	29675
153	7	7949.9884	16308	11685	1654	29675
153	8	892.3941	39	39	34	29675
153	9	1281.3674	48	43	27	29675
153	10	771.4147	23	22	13	29675
154	1	3009.1605	258	141	72	29833
154	2	1373.7757	183	101	68	29833
154	3	9357.5020	12760	10224	5615	29833
154	4	521.6710	11	11	10	29833
154	5	1532.8227	79	69	45	29833
154	6	3113.1733	179	134	85	29833
154	7	7947.7159	16257	11597	1714	29833
154	8	885.3883	21	21	14	29833
154	9	1314.3959	63	51	33	29833
154	10	777.3942	22	20	16	29833
155	1	2974.9284	286	138	73	29702
155	2	1357.8637	207	101	71	29702
155	3	9346.8352	12605	10149	5667	29702
155	4	517.5301	11	11	6	29702
155	5	1525.1612	74	72	56	29702
155	6	3104.3195	185	150	83	29702
155	7	7922.2116	16216	11620	1634	29702
155	8	887.0546	29	28	22	29702
155	9	1290.0280	66	58	32	29702
155	10	776.0658	23	22	15	29702
156	1	3049.2476	308	176	94	30254
156	2	1380.3654	192	109	75	30254
156	3	9458.5682	12756	10185	5657	30254
156	4	528.2854	11	11	11	30254
156	5	1561.1686	92	86	53	30254
156	6	3151.1218	176	145	77	30254
156	7	8100.0801	16582	11964	1757	30254
156	8	899.8112	39	36	24	30254
156	9	1336.1905	75	64	42	30254
156	10	789.1631	23	22	17	30254
157	1	3250.1951	308	166	83	32241
157	2	1452.2310	194	96	72	32241
157	3	10103.7504	13610	10977	6063	32241
157	4	565.5779	19	19	17	32241
157	5	1650.9768	73	68	46	32241
157	6	3348.0547	179	133	81	32241
157	7	8662.1849	17731	12827	1929	32241
157	8	956.5350	30	27	25	32241
157	9	1404.8117	64	58	37	32241
157	10	846.6797	33	29	22	32241
158	1	3573.8227	345	163	84	35531
158	2	1595.0433	241	123	72	35531
158	3	11053.4132	14693	11852	6707	35531
158	4	621.7007	14	14	9	35531
158	5	1825.8729	94	89	59	35531
158	6	3722.1475	231	171	102	35531
158	7	9585.3068	19756	14302	2103	35531
158	8	1070.4309	47	45	38	35531
158	9	1556.2600	78	66	42	35531
158	10	926.9991	32	31	23	35531
159	1	3977.6386	389	210	107	39410
159	2	1788.4921	257	142	89	39410
159	3	12334.2328	16492	13359	7382	39410
159	4	698.2769	25	24	20	39410
159	5	2034.7052	124	118	80	39410
159	6	4071.1189	205	150	86	39410
159	7	10595.7349	21761	15784	2393	39410
159	8	1170.4284	40	39	26	39410
159	9	1715.6720	84	68	47	39410
159	10	1023.6978	33	31	22	39410
160	1	4309.0432	404	208	101	42755
160	2	1914.0419	279	136	100	42755
160	3	13235.4145	17755	14243	7828	42755
160	4	756.4464	24	24	17	42755
160	5	2202.1544	112	105	76	42755
160	6	4467.1086	242	182	106	42755
160	7	11593.9826	23757	17345	2603	42755
160	8	1283.4757	53	50	42	42755
160	9	1875.0479	90	77	59	42755
160	10	1118.2797	39	36	28	42755
161	1	4650.8759	450	223	113	46133
161	2	2071.8446	287	150	99	46133
161	3	14303.6098	19163	15466	8629	46133
161	4	811.0065	17	16	13	46133
161	5	2362.6806	96	90	60	46133
161	6	4810.9791	271	197	130	46133
161	7	12520.2987	25671	18723	2818	46133
161	8	1373.6587	55	51	38	46133
161	9	2018.8192	85	76	45	46133
161	10	1209.2208	38	37	29	46133
162	1	4827.9872	480	252	124	47857
162	2	2137.1072	272	144	96	47857
162	3	14904.0678	19991	16045	9113	47857
162	4	849.4643	22	22	19	47857
162	5	2462.8139	127	120	79	47857
162	6	4980.7110	309	231	136	47857
162	7	12938.1748	26482	19291	2940	47857
162	8	1429.8548	59	56	48	47857
162	9	2080.6522	78	66	38	47857
162	10	1246.1586	37	36	34	47857
163	1	5154.0180	505	255	138	51201
163	2	2294.6242	369	212	138	51201
163	3	15963.7334	21201	17164	9722	51201
163	4	903.1182	27	27	19	51201
163	5	2629.2909	131	122	77	51201
163	6	5307.2901	293	220	133	51201
163	7	13875.0918	28485	20742	3200	51201
163	8	1523.6797	54	50	39	51201
163	9	2220.7990	100	88	52	51201
163	10	1329.3516	36	35	22	51201
164	1	5635.2981	539	271	140	55783
164	2	2492.4422	343	188	125	55783
164	3	17231.2683	22879	18520	10415	55783
164	4	981.0330	27	26	20	55783
164	5	2891.0264	159	146	105	55783
164	6	5811.7550	326	251	157	55783
164	7	15181.0501	31293	22887	3535	55783
164	8	1674.7230	68	67	52	55783
164	9	2429.2590	103	88	60	55783
164	10	1455.1437	46	43	39	55783
165	1	6386.4778	662	338	178	62927
165	2	2826.0724	432	225	155	62927
165	3	19407.9828	25851	20802	11670	62927
165	4	1096.6396	18	18	15	62927
165	5	3232.4735	158	141	100	62927
165	6	6549.3617	351	259	152	62927
165	7	17158.7350	35192	25932	4099	62927
165	8	1883.2699	72	70	59	62927
165	9	2750.1321	136	112	72	62927
165	10	1635.8492	55	53	42	62927
166	1	6967.5496	708	350	169	68816
166	2	3062.6350	396	220	128	68816
166	3	21220.2658	28257	22878	12799	68816
166	4	1217.3507	44	44	34	68816
166	5	3550.8060	184	167	113	68816
166	6	7162.7907	363	264	162	68816
166	7	18758.4493	38581	28268	4331	68816
166	8	2067.2190	81	77	61	68816
166	9	3007.0444	143	116	77	68816
166	10	1801.8863	59	56	44	68816
167	1	7122.2907	690	361	187	70506
167	2	3130.7395	425	223	148	70506
167	3	21732.8577	28855	23360	13096	70506
167	4	1235.5623	35	35	29	70506
167	5	3648.1214	192	173	118	70506
167	6	7319.5412	394	297	187	70506
167	7	19309.4299	39643	29283	4635	70506
167	8	2098.3579	77	74	58	70506
167	9	3076.1394	138	117	73	70506
167	10	1832.9593	57	54	30	70506
168	1	7053.4344	706	314	161	69856
168	2	3086.8133	432	240	146	69856
168	3	21681.6070	28769	23357	13311	69856
168	4	1221.5710	20	20	17	69856
168	5	3578.7426	146	129	87	69856
168	6	7226.3781	374	280	176	69856
168	7	19075.4180	39157	28836	4501	69856
168	8	2081.4186	64	62	46	69856
168	9	3035.2030	131	106	71	69856
168	10	1815.4121	57	53	34	69856
169	1	6883.6143	708	347	197	68013
169	2	2987.4202	373	196	126	68013
169	3	21110.4304	27900	22735	12944	68013
169	4	1188.4683	29	28	26	68013
169	5	3510.1566	178	155	108	68013
169	6	7045.6411	356	274	162	68013
169	7	18547.9376	38225	28126	4365	68013
169	8	2024.6060	75	71	56	68013
169	9	2954.4796	122	109	68	68013
169	10	1760.2464	47	47	35	68013
170	1	6635.1709	661	350	171	65407
170	2	2863.0201	346	179	115	65407
170	3	20418.9654	27178	22180	12628	65407
170	4	1150.8633	32	32	23	65407
170	5	3343.2566	138	126	80	65407
170	6	6741.7544	359	266	162	65407
170	7	17744.5609	36419	26794	4105	65407
170	8	1954.9087	82	79	65	65407
170	9	2852.6361	140	112	78	65407
170	10	1701.8579	52	49	39	65407
171	1	6258.8876	634	321	148	62049
171	2	2706.4514	332	179	119	62049
171	3	19379.1828	25566	20976	11983	62049
171	4	1082.5363	24	24	16	62049
171	5	3196.9931	180	166	110	62049
171	6	6396.6745	362	269	160	62049
171	7	16856.3630	34694	25673	3846	62049
171	8	1841.7316	66	63	53	62049
171	9	2722.4101	137	121	74	62049
171	10	1607.7647	54	52	41	62049
172	1	5867.3595	607	308	157	57841
172	2	2526.5037	294	156	97	57841
172	3	18026.8042	23889	19488	11041	57841
172	4	1021.8445	32	31	25	57841
172	5	2979.5280	139	121	80	57841
172	6	5980.8816	323	241	147	57841
172	7	15648.4235	32326	23850	3479	57841
172	8	1725.6908	60	57	47	57841
172	9	2550.9254	121	106	74	57841
172	10	1513.0387	50	49	32	57841
173	1	5605.1694	592	312	156	55427
173	2	2412.2287	319	172	117	55427
173	3	17316.8918	22962	18759	10689	55427
173	4	976.0334	27	26	17	55427
173	5	2858.4500	139	127	86	55427
173	6	5718.5136	355	268	171	55427
173	7	15018.5796	30805	22827	3405	55427
173	8	1640.3519	51	50	36	55427
173	9	2425.0360	121	103	65	55427
173	10	1455.7435	56	54	40	55427
174	1	5421.7332	599	294	144	53648
174	2	2347.1194	322	181	128	53648
174	3	16881.1536	22393	18396	10624	53648
174	4	935.7773	21	20	15	53648
174	5	2769.4587	167	148	114	53648
174	6	5507.5574	298	224	133	53648
174	7	14432.2330	29615	21839	3269	53648
174	8	1593.7299	70	67	49	53648
174	9	2358.4715	117	102	62	53648
174	10	1400.7643	46	43	34	53648
175	1	5271.2591	503	259	134	52279
175	2	2273.4565	276	150	100	52279
175	3	16422.0471	21793	17883	10218	52279
175	4	915.7844	23	22	18	52279
175	5	2693.8856	137	125	85	52279
175	6	5379.8361	324	251	172	52279
175	7	14128.2747	29001	21489	3165	52279
175	8	1554.3272	59	55	44	52279
175	9	2279.7137	114	104	65	52279
175	10	1360.4098	49	47	35	52279
176	1	5184.3832	517	258	131	51380
176	2	2227.3427	295	171	98	51380
176	3	16214.9752	21590	17766	10224	51380
176	4	909.1940	26	25	19	51380
176	5	2670.4507	156	148	96	51380
176	6	5258.7630	290	230	150	51380
176	7	13800.7032	28293	20925	2994	51380
176	8	1530.2951	54	53	39	51380
176	9	2242.8802	107	88	54	51380
176	10	1341.0092	52	50	39	51380
177	1	4972.6285	535	278	145	49258
177	2	2098.7215	227	116	73	49258
177	3	15673.7195	20923	17245	9989	49258
177	4	870.4640	25	23	21	49258
177	5	2539.9312	149	135	87	49258
177	6	5058.1291	318	244	166	49258
177	7	13153.5941	26874	19827	2846	49258
177	8	1470.7537	62	60	54	49258
177	9	2147.7529	114	100	71	49258
177	10	1272.3064	31	30	19	49258
178	1	4755.2486	527	289	137	46900
178	2	2044.9948	250	143	93	46900
178	3	14840.2438	19764	16286	9407	46900
178	4	827.5952	22	20	17	46900
178	5	2423.9573	150	135	90	46900
178	6	4797.7998	289	219	138	46900
178	7	12532.6735	25683	18907	2743	46900
178	8	1393.8016	64	60	46	46900
178	9	2060.0241	105	88	58	46900
178	10	1223.6599	46	44	33	46900
179	1	4384.5730	486	226	114	43627
179	2	1893.0002	255	142	91	43627
179	3	13925.2231	18534	15362	8926	43627
179	4	773.0898	24	23	21	43627
179	5	2266.8759	150	140	109	43627
179	6	4423.7659	251	180	110	43627
179	7	11612.3947	23711	17488	2537	43627
179	8	1295.0200	55	54	43	43627
179	9	1912.6847	115	97	52	43627
179	10	1140.3718	46	45	36	43627
180	1	3995.2096	461	240	120	39385
180	2	1710.6488	224	123	81	39385
180	3	12546.8253	16734	13866	8050	39385
180	4	691.8741	16	15	12	39385
180	5	2033.2301	115	104	70	39385
180	6	4013.2864	229	176	119	39385
180	7	10464.3968	21419	15738	2205	39385
180	8	1171.0916	48	46	41	39385
180	9	1722.0453	89	79	49	39385
180	10	1036.3946	50	47	42	39385
181	1	3602.6225	346	163	83	35990
181	2	1558.8523	187	100	69	35990
181	3	11515.9613	15274	12724	7472	35990
181	4	634.6739	18	18	13	35990
181	5	1872.3079	130	116	86	35990
181	6	3664.2059	193	151	97	35990
181	7	9560.9563	19675	14460	2055	35990
181	8	1070.7227	50	49	32	35990
181	9	1574.4881	82	72	49	35990
181	10	935.2047	35	34	30	35990
182	1	3274.4520	369	172	87	32489
182	2	1400.3561	170	102	71	32489
182	3	10437.8920	14033	11654	6829	32489
182	4	569.6645	14	14	11	32489
182	5	1670.4749	85	79	59	32489
182	6	3302.2468	185	139	84	32489
182	7	8578.3227	17461	12939	1843	32489
182	8	964.5004	41	40	33	32489
182	9	1439.1599	98	84	54	32489
182	10	851.9276	33	32	28	32489
183	1	2975.0724	321	167	85	29676
183	2	1273.3954	146	86	62	29676
183	3	9597.2792	12881	10746	6332	29676
183	4	521.7728	11	11	10	29676
183	5	1521.1792	88	77	56	29676
183	6	2992.0026	167	130	66	29676
183	7	7872.0975	15937	11846	1740	29676
183	8	864.2216	25	25	20	29676
183	9	1293.6532	75	65	42	29676
183	10	765.3255	25	24	17	29676
184	1	2789.4836	330	184	90	27683
184	2	1191.4672	160	89	59	27683
184	3	8988.2678	11975	10010	5983	27683
184	4	488.7235	15	15	14	27683
184	5	1422.2709	97	84	62	27683
184	6	2795.2860	154	120	75	27683
184	7	7262.1573	14824	10928	1556	27683
184	8	815.9990	39	37	31	27683
184	9	1214.4671	67	58	37	27683
184	10	714.8749	22	21	12	27683
185	1	2552.8372	261	135	62	25525
185	2	1099.0315	134	82	48	25525
185	3	8253.9169	11122	9283	5454	25525
185	4	454.3195	18	17	15	25525
185	5	1329.4284	90	79	61	25525
185	6	2576.3984	164	125	76	25525
185	7	6712.0221	13606	10040	1425	25525
185	8	752.3181	35	34	27	25525
185	9	1125.1418	69	60	32	25525
185	10	669.5852	26	24	15	25525
186	1	2451.5704	259	133	62	24438
186	2	1055.3020	120	70	45	24438
186	3	7981.9959	10748	9019	5382	24438
186	4	431.3470	13	13	11	24438
186	5	1269.7049	95	88	52	24438
186	6	2456.9380	137	112	68	24438
186	7	6364.9463	12952	9477	1331	24438
186	8	719.2445	25	23	19	24438
186	9	1069.8246	62	55	37	24438
186	10	637.1231	27	26	19	24438
187	1	2269.2918	250	134	71	22887
187	2	982.5334	128	75	49	22887
187	3	7539.6017	10021	8483	5153	22887
187	4	406.0914	12	12	6	22887
187	5	1181.0611	76	68	53	22887
187	6	2309.8574	157	123	83	22887
187	7	5938.0547	12139	8999	1206	22887
187	8	680.2852	36	36	34	22887
187	9	986.7714	46	35	18	22887
187	10	593.4505	22	21	16	22887
188	1	2178.4913	220	111	63	21888
188	2	939.1680	110	66	45	21888
188	3	7178.2322	9655	8119	4839	21888
188	4	386.4196	14	14	10	21888
188	5	1119.9733	66	54	36	21888
188	6	2193.3305	114	84	52	21888
188	7	5718.1545	11612	8558	1249	21888
188	8	641.2943	23	22	15	21888
188	9	970.0637	56	48	30	21888
188	10	562.8712	18	18	12	21888
189	1	2061.5614	228	125	62	20577
189	2	886.3636	101	69	49	20577
189	3	6848.8182	9290	7760	4670	20577
189	4	363.0282	14	14	12	20577
189	5	1050.5140	60	53	41	20577
189	6	2053.4871	126	92	59	20577
189	7	5281.8374	10670	7872	1016	20577
189	8	602.6228	23	23	16	20577
189	9	893.5837	42	34	22	20577
189	10	535.1836	23	20	16	20577
190	1	1893.0668	219	113	58	19069
190	2	808.2278	94	55	35	19069
190	3	6343.8103	8529	7240	4369	19069
190	4	337.8483	8	8	6	19069
190	5	973.8473	65	59	41	19069
190	6	1898.1230	109	78	44	19069
190	7	4931.1278	9952	7371	1031	19069
190	8	559.5032	27	27	20	19069
190	9	827.4007	42	36	28	19069
190	10	496.0437	24	23	21	19069
191	1	1766.4567	216	101	50	17795
191	2	744.8303	86	43	37	17795
191	3	5890.0355	7956	6746	4002	17795
191	4	311.6340	8	8	6	17795
191	5	918.1302	52	47	34	17795
191	6	1780.8926	104	76	41	17795
191	7	4617.2864	9286	6877	1032	17795
191	8	528.5913	24	24	18	17795
191	9	779.3908	47	41	24	17795
191	10	457.7503	16	16	11	17795
192	1	1618.6157	187	101	55	16263
192	2	701.9418	98	59	49	16263
192	3	5458.6558	7305	6257	3761	16263
192	4	282.9779	5	5	4	16263
192	5	828.2640	54	51	36	16263
192	6	1619.4050	109	86	54	16263
192	7	4138.2989	8415	6152	820	16263
192	8	472.9823	24	22	11	16263
192	9	713.1662	42	37	28	16263
192	10	428.6917	24	24	21	16263
193	1	1452.2747	156	82	41	14687
193	2	622.7223	69	34	23	14687
193	3	4873.1862	6490	5509	3398	14687
193	4	257.4029	8	8	6	14687
193	5	754.1664	54	49	32	14687
193	6	1472.1062	80	63	42	14687
193	7	3808.3863	7758	5690	803	14687
193	8	427.2106	18	17	13	14687
193	9	641.0984	42	39	20	14687
193	10	378.4440	12	12	11	14687
194	1	1325.1514	151	80	41	13364
194	2	566.6536	73	52	37	13364
194	3	4499.6840	6056	5162	3182	13364
194	4	233.8513	8	8	8	13364
194	5	677.5860	43	39	30	13364
194	6	1323.0378	80	63	42	13364
194	7	3405.7972	6880	5075	652	13364
194	8	392.4486	21	20	15	13364
194	9	588.1091	30	24	14	13364
194	10	351.6796	22	20	15	13364
195	1	1221.8562	140	67	36	12421
195	2	531.1947	75	52	32	12421
195	3	4236.4336	5653	4828	3040	12421
195	4	221.4323	9	9	9	12421
195	5	632.3599	50	44	27	12421
195	6	1223.6822	79	57	39	12421
195	7	3133.0324	6354	4676	612	12421
195	8	361.6109	19	19	14	12421
195	9	539.1063	30	27	18	12421
195	10	320.2887	12	11	8	12421
196	1	1135.0935	119	64	33	11523
196	2	483.9607	62	36	26	11523
196	3	3896.0402	5269	4462	2730	11523
196	4	201.6061	8	7	7	11523
196	5	589.7935	47	40	34	11523
196	6	1141.0738	70	58	36	11523
196	7	2948.4029	5892	4369	617	11523
196	8	331.6189	9	9	6	11523
196	9	494.0995	27	25	17	11523
196	10	301.3108	20	19	13	11523
197	1	1070.8201	131	69	50	10742
197	2	457.0348	59	42	32	10742
197	3	3595.9025	4812	4095	2488	10742
197	4	188.8385	8	7	6	10742
197	5	552.2214	45	42	29	10742
197	6	1056.1306	58	45	27	10742
197	7	2757.9924	5566	4142	569	10742
197	8	311.6768	16	15	11	10742
197	9	469.0627	30	25	16	10742
197	10	282.3192	17	16	13	10742
198	1	1010.3210	113	70	46	10175
198	2	419.7667	49	32	26	10175
198	3	3479.7060	4663	3977	2492	10175
198	4	180.9089	7	7	6	10175
198	5	523.1384	35	31	22	10175
198	6	1004.3802	71	56	38	10175
198	7	2573.7254	5190	3834	528	10175
198	8	287.7275	6	6	5	10175
198	9	437.0433	27	21	7	10175
198	10	258.2805	14	14	9	10175
199	1	947.1898	109	52	33	9616
199	2	399.3544	43	25	16	9616
199	3	3291.3700	4406	3751	2341	9616
199	4	164.7009	1	1	1	9616
199	5	488.1633	31	29	19	9616
199	6	940.3530	53	45	22	9616
199	7	2444.5451	4916	3657	483	9616
199	8	278.9391	14	13	11	9616
199	9	416.0613	34	28	18	9616
199	10	245.3226	9	8	8	9616
200	1	894.7701	90	47	27	9145
200	2	387.6538	59	37	25	9145
200	3	3168.3555	4289	3645	2292	9145
200	4	159.5536	6	6	4	9145
200	5	465.3455	33	31	21	9145
200	6	880.5685	48	32	15	9145
200	7	2292.3758	4570	3346	459	9145
200	8	265.7963	16	14	9	9145
200	9	395.9313	22	19	15	9145
200	10	234.6475	12	12	10	9145
201	1	849.0377	97	57	38	8618
201	2	366.6332	50	33	21	8618
201	3	2977.5000	3969	3412	2183	8618
201	4	149.8973	10	10	10	8618
201	5	440.9609	37	34	21	8618
